Temperature,Humidity,WindDirection,Precipitation,WindSpeed,Home_Prv_FTHG,Home_Prv_HS,Home_Prv_HST,Home_Prv_HF,Home_Prv_HC,Home_Prv_HY,Home_Prv_HR,Away_Prv_FTAG,Away_Prv_AS,Away_Prv_AST,Away_Prv_AF,Away_Prv_AC,Away_Prv_AY,Away_Prv_AR,Home_Team_Rest,Away_Team_Rest,Home_Team_Avg_Rest_Last_3,Away_Team_Avg_Rest_Last_3,Home_Avg_3_FTHG,Home_Avg_3_HS,Home_Avg_3_HST,Home_Avg_3_HF,Home_Avg_3_HC,Home_Avg_3_HY,Home_Avg_3_HR,Away_Avg_3_FTAG,Away_Avg_3_AS,Away_Avg_3_AST,Away_Avg_3_AF,Away_Avg_3_AC,Away_Avg_3_AY,Away_Avg_3_AR,Home_Prv_3_Win,Away_Prv_3_Win,Home_Prv_FTR,Away_Prv_FTR,FTR,Date,Time,season,HomeTeam,AwayTeam,WeatherCode_Clear,WeatherCode_Clouds,WeatherCode_Drizzle,WeatherCode_Fog,WeatherCode_Haze,WeatherCode_Mist,WeatherCode_Rain,WeatherCode_Snow,Time_of_Day_Afternoon,Time_of_Day_Evening
1.5890435397863956,-0.9476901245931988,0.1733215477931705,-0.36248638935013544,1.6772209888436123,0.5618112353908413,0.04371607590253755,-0.04592676620916892,-0.17153365240904578,0.002642785127943643,1.0895914167186231,-0.2545189914351315,-0.3339743439021219,1.619743600622645,-0.6108801052586109,-0.7431030429456519,0.8335122099682334,0.35516152691238256,-0.22480878368118892,-0.11525272581050491,-0.12287724230329225,-0.21514211333884067,-0.2826153188121941,-0.42432716514716723,0.039607504451525354,-0.5635896745473613,0.008742797217064382,0.27838156227288,0.04675804173041684,-0.4355945211355711,0.7645348638817733,0.3892987641709694,-0.6328031359835468,-0.10998800971584503,-0.35642045142460366,1.0539849448282577,-0.4031624934621297,-0.14356336488961957,-0.19053883681581424,0.0,0.0,0,2019-08-31,12:30,2019-2020,Southampton,Man United,0,1,0,0,0,0,0,0,1,0
1.9175484528108089,-0.8154428174383032,0.5003778745565554,-0.36248638935013544,1.280299781882789,1.363757499490684,2.15642085886452,1.5551624492779552,-0.44355151540090554,1.0650424065612691,-0.5394769218062918,-0.2545189914351315,-0.3339743439021219,-0.917477144408631,-0.6108801052586109,0.11871426181930148,0.5048895218159913,-0.48530901801051846,-0.22480878368118892,-0.11525272581050491,-0.12287724230329225,-0.27218696753108335,-0.22782985375492973,-0.012672213981770828,1.72301368484057,1.4720172362166946,-0.1424229869231528,0.27838156227288,0.5024364120486586,-0.4355945211355711,-0.4722579541482988,-0.6297047934547962,-0.8313296100176004,2.1869044529215396,0.23595586474155908,0.5952468770832754,-0.4031624934621297,-0.14356336488961957,-0.19053883681581424,0.0,0.0,0,2019-08-31,15:00,2019-2020,Chelsea,Sheffield United,1,0,0,0,0,0,0,0,1,0
1.4002476127608705,-0.4187008959736161,0.8165323237611607,-0.36248638935013544,0.2735632660457937,0.5618112353908413,-0.34041206645418653,-0.846471373952731,-1.2596051043764847,-0.3514904220164982,-1.3540110910687493,-0.2545189914351315,-0.3339743439021219,-0.5550170379755917,0.9642575323534901,-1.030375477867303,-0.4809785426407347,-0.48530901801051846,-0.22480878368118892,-0.11525272581050491,-0.2164315063296625,-0.27218696753108335,-0.22782985375492973,-0.42432716514716723,0.039607504451525354,-1.3778324388529835,-1.3517492600448948,1.0107129359085303,-2.231633809860793,-0.4355945211355711,-0.05999368147160822,-0.25915804522724534,0.16130276015266912,-0.26311417389167097,0.03849709268617167,-0.7809673261516729,-0.4031624934621297,-0.14356336488961957,-0.19053883681581424,0.0,0.0,1,2019-08-31,15:00,2019-2020,Leicester,Bournemouth,0,1,0,0,0,0,0,0,1,0
1.811822733676515,-0.6831955102834074,0.5003778745565554,-0.36248638935013544,0.5586248601358391,0.5618112353908413,-1.3007324223459968,-0.44619907008094994,2.004609251525832,-1.4138900434498238,1.9041255859810808,-0.2545189914351315,0.4477297972836306,-1.0987071976251508,-0.6108801052586109,-0.16855817310234966,-1.7954692952497027,0.35516152691238256,-0.22480878368118892,-0.11525272581050491,-0.029322978276922033,-0.21514211333884067,-0.22782985375492973,-0.8359821163125638,-1.8308438070918593,-0.7671503656237667,1.973897991039895,-0.8201154981805959,0.9581147823669002,-0.4355945211355711,-0.05999368147160822,-0.16652135817035738,0.16130276015266912,-0.4162403380674969,1.4207084970738846,-0.7809673261516729,-0.4031624934621297,-0.14356336488961957,-0.19053883681581424,0.0,1.0,1,2019-08-31,15:00,2019-2020,Crystal Palace,Aston Villa,0,0,0,0,0,0,1,0,1,0
2.011946416323571,-0.881566471015751,0.5003778745565554,-0.36248638935013544,0.5586248601358391,1.363757499490684,0.8119723606159858,2.355707057021517,0.10048421058281395,0.7109091994168274,-0.5394769218062918,-0.2545189914351315,0.4477297972836306,-1.2799372508416704,0.1766887135474396,-0.45583060802400077,-1.4668466070974608,-0.48530901801051846,-0.22480878368118892,-0.11525272581050491,-0.12287724230329225,-0.21514211333884067,-0.17304438869766536,-0.012672213981770828,-0.7085730201658288,0.657774471911072,-0.747086123484024,-0.27086696795385784,0.04675804173041684,-0.4355945211355711,0.7645348638817733,-0.4444314193410208,0.9554086562888845,-0.7224926664191479,0.4334146367969465,-1.2397053938966556,-0.4031624934621297,-0.14356336488961957,-0.19053883681581424,0.0,0.0,1,2019-08-31,15:00,2019-2020,West Ham,Norwich,1,0,0,0,0,0,0,0,1,0
1.0849584146282434,-0.8154428174383032,0.7184154257321452,-0.36248638935013544,1.6772209888436123,-0.2401350287090014,-0.7245402088109106,-0.44619907008094994,-1.5316229673683446,0.3567759922723855,0.27505724745616567,-0.2545189914351315,-0.3339743439021219,1.8009736538391647,-0.6108801052586109,0.4059866967409526,0.8335122099682334,-0.48530901801051846,-0.22480878368118892,-0.20920779962712951,-0.12287724230329225,-0.27218696753108335,-0.22782985375492973,-0.8359821163125638,-0.8956181513201671,-0.9707110567001724,-0.595920339343806,0.09529871886396707,0.5024364120486586,-0.4355945211355711,-1.2967864995016802,0.3892987641709694,-1.0298560840516544,0.9618951395149339,0.03849709268617167,-0.7809673261516729,-0.4031624934621297,-0.14356336488961957,-1.312833523994677,0.0,0.0,0,2019-08-31,15:00,2019-2020,Newcastle,Watford,0,1,0,0,0,0,0,0,1,0
1.020767799439565,-0.021958974508929023,0.9364529769077351,-0.36248638935013544,1.280299781882789,1.363757499490684,1.3881645741510718,0.3543455376626121,0.6445199365665334,0.002642785127943643,1.0895914167186231,-0.2545189914351315,-1.1156784850878745,-0.1925569315425522,-0.6108801052586109,-0.45583060802400077,0.8335122099682334,-0.48530901801051846,4.003173955024679,-0.20920779962712951,-0.12287724230329225,-0.21514211333884067,-0.22782985375492973,2.457257493010608,2.471194209457925,2.286260000522317,1.2180690703388068,0.6445472490907049,0.5024364120486586,-0.4355945211355711,-0.05999368147160822,-0.4444314193410208,-0.6328031359835468,-0.10998800971584503,0.8283321809077218,-1.6984434616416384,2.0806891903965083,0.9797937676773302,-0.19053883681581424,0.0,0.0,1,2019-08-31,15:00,2019-2020,Man City,Brighton,0,1,0,0,0,0,0,0,1,0
0.7262461532797458,-0.08808262808637686,0.7729248135260427,-0.36248638935013544,0.15809527856628153,-0.2401350287090014,0.2357801470808996,-0.04592676620916892,0.10048421058281395,-0.70562362916094,0.27505724745616567,-0.2545189914351315,1.229433938469383,2.1634337602722042,0.1766887135474396,-0.7431030429456519,0.17626683366374934,-0.48530901801051846,-0.22480878368118892,-0.20920779962712951,-0.12287724230329225,-0.21514211333884067,-0.17304438869766536,0.39898273718362587,0.4136977667602019,0.04709239868185531,-0.595920339343806,-0.6370326547716831,-0.8645986989060671,-0.4355945211355711,2.0013276819118455,1.5935756959105096,0.9554086562888845,-1.3349973231224503,1.0257909529631093,-0.7809673261516729,-0.4031624934621297,-0.14356336488961957,2.0540505375419107,0.0,1.0,0,2019-08-31,17:30,2019-2020,Burnley,Liverpool,0,1,0,0,0,0,0,0,0,1
0.901826365413484,-0.7493191638608553,1.154490528083325,0.30422387312901,2.2184771801538252,-1.042081292808844,0.04371607590253755,-1.246743677824512,2.004609251525832,0.3567759922723855,1.0895914167186231,-0.2545189914351315,-0.3339743439021219,0.7135933345400464,-1.0046645146616362,-0.45583060802400077,-0.4809785426407347,-1.3257795629334195,-0.22480878368118892,0.07265742182274426,-0.12287724230329225,-0.158097259146598,-0.22782985375492973,-1.2476370674779604,-0.24096019227998233,-1.3778324388529835,1.67156642275946,-0.6370326547716831,0.5024364120486586,1.9347472385463187,-0.8845222268249896,-0.6297047934547962,-1.4269090321197622,1.11502130369076,0.6308734088523344,-1.2397053938966556,-0.4031624934621297,-0.14356336488961957,-1.312833523994677,1.0,0.0,1,2019-09-01,14:00,2019-2020,Everton,Wolves,0,0,0,0,0,0,1,0,1,0
1.8155986522170253,-2.7330287711842907,1.0454717524955301,-0.36248638935013544,0.1617036531750162,-0.2401350287090014,-0.5324761376325485,-0.44619907008094994,-1.5316229673683446,-0.3514904220164982,-0.5394769218062918,-0.2545189914351315,-1.1156784850878745,0.7135933345400464,-1.0046645146616362,-0.16855817310234966,0.17626683366374934,0.35516152691238256,-0.22480878368118892,-0.021297651993880326,-0.12287724230329225,-0.21514211333884067,-0.17304438869766536,-0.012672213981770828,-0.3344827578571517,0.2506530897582612,-1.049417691764459,0.27838156227288,0.5024364120486586,-0.4355945211355711,0.35227059120508264,1.2230289476829597,-0.43427666194949277,-0.7224926664191479,3.1978374455723726,-0.3222292584066902,-0.4031624934621297,0.9797937676773302,-0.19053883681581424,1.0,0.0,0,2019-09-01,16:30,2019-2020,Arsenal,Tottenham,1,0,0,0,0,0,0,0,1,0
